time_s,time_h,radius_cm,temperature_C,moisture_kgkg
4334,1.203889,1.1,39.7724,2.2320
4334,1.203889,1.2,39.8188,2.1707
4334,1.203889,1.3,39.8685,2.1010
4334,1.203889,1.4,39.9214,2.0227
4334,1.203889,1.5,39.9774,1.9356
4334,1.203889,1.6,40.0363,1.8397
4334,1.203889,1.7,40.0979,1.7351
4334,1.203889,1.8,40.1623,1.6220
4334,1.203889,1.9,40.2292,1.5006
4334,1.203889,2.0,40.2986,1.3710
4335,1.204167,0.0,39.5193,2.4931
4335,1.204167,0.1,39.5215,2.4914
4335,1.204167,0.2,39.5280,2.4865
4335,1.204167,0.3,39.5388,2.4780
4335,1.204167,0.4,39.5540,2.4658
4335,1.204167,0.5,39.5733,2.4493
4335,1.204167,0.6,39.5968,2.4281
4335,1.204167,0.7,39.6244,2.4017
4335,1.204167,0.8,39.6560,2.3695
4335,1.204167,0.9,39.6915,2.3309
4335,1.204167,1.0,39.7307,2.2852
4335,1.204167,1.1,39.7735,2.2319
4335,1.204167,1.2,39.8198,2.1706
4335,1.204167,1.3,39.8695,2.1009
4335,1.204167,1.4,39.9224,2.0226
4335,1.204167,1.5,39.9784,1.9354
4335,1.204167,1.6,40.0372,1.8395
4335,1.204167,1.7,40.0988,1.7350
4335,1.204167,1.8,40.1631,1.6219
4335,1.204167,1.9,40.2300,1.5005
4335,1.204167,2.0,40.2993,1.3709
4336,1.204444,0.0,39.5206,2.4930
4336,1.204444,0.1,39.5227,2.4914
4336,1.204444,0.2,39.5293,2.4864
4336,1.204444,0.3,39.5401,2.4780
4336,1.204444,0.4,39.5552,2.4657
4336,1.204444,0.5,39.5745,2.4492
4336,1.204444,0.6,39.5980,2.4281
4336,1.204444,0.7,39.6256,2.4017
4336,1.204444,0.8,39.6572,2.3694
4336,1.204444,0.9,39.6926,2.3307
4336,1.204444,1.0,39.7318,2.2851
4336,1.204444,1.1,39.7746,2.2318
4336,1.204444,1.2,39.8209,2.1705
4336,1.204444,1.3,39.8706,2.1008
4336,1.204444,1.4,39.9234,2.0224
4336,1.204444,1.5,39.9793,1.9353
4336,1.204444,1.6,40.0382,1.8394
4336,1.204444,1.7,40.0997,1.7349
4336,1.204444,1.8,40.1640,1.6218
4336,1.204444,1.9,40.2308,1.5004
4336,1.204444,2.0,40.3001,1.3708
4337,1.204722,0.0,39.5218,2.4929
4337,1.204722,0.1,39.5240,2.4913
4337,1.204722,0.2,39.5305,2.4864
4337,1.204722,0.3,39.5414,2.4779
4337,1.204722,0.4,39.5565,2.4656
4337,1.204722,0.5,39.5758,2.4491
4337,1.204722,0.6,39.5993,2.4280
4337,1.204722,0.7,39.6268,2.4016
4337,1.204722,0.8,39.6584,2.3693
4337,1.204722,0.9,39.6938,2.3306
4337,1.204722,1.0,39.7329,2.2849
4337,1.204722,1.1,39.7757,2.2317
4337,1.204722,1.2,39.8220,2.1704
4337,1.204722,1.3,39.8716,2.1007
4337,1.204722,1.4,39.9245,2.0223
4337,1.204722,1.5,39.9803,1.9352
4337,1.204722,1.6,40.0391,1.8393
4337,1.204722,1.7,40.1007,1.7347
4337,1.204722,1.8,40.1649,1.6217
4337,1.204722,1.9,40.2316,1.5003
4337,1.204722,2.0,40.3009,1.3708
4338,1.205000,0.0,39.5231,2.4929
4338,1.205000,0.1,39.5253,2.4913
4338,1.205000,0.2,39.5318,2.4863
4338,1.205000,0.3,39.5426,2.4778
4338,1.205000,0.4,39.5577,2.4655
4338,1.205000,0.5,39.5770,2.4491
4338,1.205000,0.6,39.6005,2.4279
4338,1.205000,0.7,39.6280,2.4015
4338,1.205000,0.8,39.6595,2.3692
4338,1.205000,0.9,39.6949,2.3305
4338,1.205000,1.0,39.7341,2.2848
4338,1.205000,1.1,39.7768,2.2316
4338,1.205000,1.2,39.8231,2.1702
4338,1.205000,1.3,39.8727,2.1005
4338,1.205000,1.4,39.9255,2.0222
4338,1.205000,1.5,39.9813,1.9351
4338,1.205000,1.6,40.0400,1.8392
4338,1.205000,1.7,40.1016,1.7346
4338,1.205000,1.8,40.1657,1.6216
4338,1.205000,1.9,40.2324,1.5002
4338,1.205000,2.0,40.3017,1.3707
4339,1.205278,0.0,39.5244,2.4928
4339,1.205278,0.1,39.5265,2.4912
4339,1.205278,0.2,39.5331,2.4862
4339,1.205278,0.3,39.5439,2.4778
4339,1.205278,0.4,39.5589,2.4655
4339,1.205278,0.5,39.5783,2.4490
4339,1.205278,0.6,39.6017,2.4278
4339,1.205278,0.7,39.6292,2.4014
4339,1.205278,0.8,39.6607,2.3691
4339,1.205278,0.9,39.6961,2.3304
4339,1.205278,1.0,39.7352,2.2847
4339,1.205278,1.1,39.7780,2.2314
4339,1.205278,1.2,39.8242,2.1701
4339,1.205278,1.3,39.8737,2.1004
4339,1.205278,1.4,39.9265,2.0221
4339,1.205278,1.5,39.9823,1.9350
4339,1.205278,1.6,40.0410,1.8391
4339,1.205278,1.7,40.1025,1.7345
4339,1.205278,1.8,40.1666,1.6215
4339,1.205278,1.9,40.2333,1.5001
4339,1.205278,2.0,40.3025,1.3706
4340,1.205556,0.0,39.5256,2.4928
4340,1.205556,0.1,39.5278,2.4911
4340,1.205556,0.2,39.5343,2.4862
4340,1.205556,0.3,39.5451,2.4777
4340,1.205556,0.4,39.5602,2.4654
4340,1.205556,0.5,39.5795,2.4489
4340,1.205556,0.6,39.6029,2.4277
4340,1.205556,0.7,39.6304,2.4013
4340,1.205556,0.8,39.6619,2.3690
4340,1.205556,0.9,39.6973,2.3303
4340,1.205556,1.0,39.7364,2.2846
4340,1.205556,1.1,39.7791,2.2313
4340,1.205556,1.2,39.8253,2.1700
4340,1.205556,1.3,39.8748,2.1003
4340,1.205556,1.4,39.9275,2.0219
4340,1.205556,1.5,39.9833,1.9348
4340,1.205556,1.6,40.0419,1.8389
4340,1.205556,1.7,40.1034,1.7344
4340,1.205556,1.8,40.1675,1.6214
4340,1.205556,1.9,40.2341,1.5000
4340,1.205556,2.0,40.3032,1.3705
4341,1.205833,0.0,39.5269,2.4927
4341,1.205833,0.1,39.5291,2.4911
4341,1.205833,0.2,39.5356,2.4861
4341,1.205833,0.3,39.5464,2.4776
4341,1.205833,0.4,39.5614,2.4653
4341,1.205833,0.5,39.5807,2.4488
4341,1.205833,0.6,39.6041,2.4276
4341,1.205833,0.7,39.6316,2.4012
4341,1.205833,0.8,39.6631,2.3689
4341,1.205833,0.9,39.6984,2.3302
4341,1.205833,1.0,39.7375,2.2845
4341,1.205833,1.1,39.7802,2.2312
4341,1.205833,1.2,39.8263,2.1699
4341,1.205833,1.3,39.8758,2.1002
4341,1.205833,1.4,39.9285,2.0218
4341,1.205833,1.5,39.9842,1.9347
4341,1.205833,1.6,40.0429,1.8388
4341,1.205833,1.7,40.1043,1.7343
4341,1.205833,1.8,40.1683,1.6213
4341,1.205833,1.9,40.2349,1.4999
4341,1.205833,2.0,40.3040,1.3704
4342,1.206111,0.0,39.5282,2.4927
4342,1.206111,0.1,39.5303,2.4910
4342,1.206111,0.2,39.5368,2.4860
4342,1.206111,0.3,39.5476,2.4776
4342,1.206111,0.4,39.5627,2.4653
4342,1.206111,0.5,39.5819,2.4488
4342,1.206111,0.6,39.6054,2.4276
4342,1.206111,0.7,39.6328,2.4011
4342,1.206111,0.8,39.6643,2.3688
4342,1.206111,0.9,39.6996,2.3301
4342,1.206111,1.0,39.7386,2.2844
4342,1.206111,1.1,39.7813,2.2311
4342,1.206111,1.2,39.8274,2.1698
4342,1.206111,1.3,39.8769,2.1001
4342,1.206111,1.4,39.9295,2.0217
4342,1.206111,1.5,39.9852,1.9346
4342,1.206111,1.6,40.0438,1.8387
4342,1.206111,1.7,40.1052,1.7342
4342,1.206111,1.8,40.1692,1.6212
4342,1.206111,1.9,40.2357,1.4998
4342,1.206111,2.0,40.3048,1.3703
4343,1.206389,0.0,39.5294,2.4926
4343,1.206389,0.1,39.5316,2.4910
4343,1.206389,0.2,39.5381,2.4860
4343,1.206389,0.3,39.5489,2.4775
4343,1.206389,0.4,39.5639,2.4652
4343,1.206389,0.5,39.5832,2.4487
4343,1.206389,0.6,39.6066,2.4275
4343,1.206389,0.7,39.6340,2.4010
4343,1.206389,0.8,39.6655,2.3687
4343,1.206389,0.9,39.7007,2.3300
4343,1.206389,1.0,39.7398,2.2843
4343,1.206389,1.1,39.7824,2.2310
4343,1.206389,1.2,39.8285,2.1696
4343,1.206389,1.3,39.8779,2.0999
4343,1.206389,1.4,39.9305,2.0216
4343,1.206389,1.5,39.9862,1.9345
4343,1.206389,1.6,40.0448,1.8386
4343,1.206389,1.7,40.1061,1.7341
4343,1.206389,1.8,40.1700,1.6210
4343,1.206389,1.9,40.2366,1.4997
4343,1.206389,2.0,40.3056,1.3702
4344,1.206667,0.0,39.5307,2.4925
4344,1.206667,0.1,39.5329,2.4909
4344,1.206667,0.2,39.5393,2.4859
4344,1.206667,0.3,39.5501,2.4774
4344,1.206667,0.4,39.5652,2.4651
4344,1.206667,0.5,39.5844,2.4486
4344,1.206667,0.6,39.6078,2.4274
4344,1.206667,0.7,39.6352,2.4009
4344,1.206667,0.8,39.6666,2.3686
4344,1.206667,0.9,39.7019,2.3299
4344,1.206667,1.0,39.7409,2.2842
4344,1.206667,1.1,39.7835,2.2309
4344,1.206667,1.2,39.8296,2.1695
4344,1.206667,1.3,39.8790,2.0998
4344,1.206667,1.4,39.9316,2.0215
4344,1.206667,1.5,39.9872,1.9343
4344,1.206667,1.6,40.0457,1.8385
4344,1.206667,1.7,40.1070,1.7339
4344,1.206667,1.8,40.1709,1.6209
4344,1.206667,1.9,40.2374,1.4996
4344,1.206667,2.0,40.3063,1.3701
4345,1.206944,0.0,39.5320,2.4925
4345,1.206944,0.1,39.5341,2.4908
4345,1.206944,0.2,39.5406,2.4859
4345,1.206944,0.3,39.5514,2.4774
4345,1.206944,0.4,39.5664,2.4651
4345,1.206944,0.5,39.5856,2.4485
4345,1.206944,0.6,39.6090,2.4273
4345,1.206944,0.7,39.6364,2.4008
4345,1.206944,0.8,39.6678,2.3685
4345,1.206944,0.9,39.7030,2.3298
4345,1.206944,1.0,39.7420,2.2841
4345,1.206944,1.1,39.7846,2.2307
4345,1.206944,1.2,39.8306,2.1694
4345,1.206944,1.3,39.8800,2.0997
4345,1.206944,1.4,39.9326,2.0213
4345,1.206944,1.5,39.9882,1.9342
4345,1.206944,1.6,40.0466,1.8384
4345,1.206944,1.7,40.1079,1.7338
4345,1.206944,1.8,40.1718,1.6208
4345,1.206944,1.9,40.2382,1.4995
4345,1.206944,2.0,40.3071,1.3700
4346,1.207222,0.0,39.5332,2.4924
4346,1.207222,0.1,39.5354,2.4908
4346,1.207222,0.2,39.5419,2.4858
4346,1.207222,0.3,39.5526,2.4773
4346,1.207222,0.4,39.5676,2.4650
4346,1.207222,0.5,39.5869,2.4485
4346,1.207222,0.6,39.6102,2.4272
4346,1.207222,0.7,39.6376,2.4008
4346,1.207222,0.8,39.6690,2.3685
4346,1.207222,0.9,39.7042,2.3297
4346,1.207222,1.0,39.7431,2.2839
4346,1.207222,1.1,39.7857,2.2306
4346,1.207222,1.2,39.8317,2.1693
4346,1.207222,1.3,39.8811,2.0996
4346,1.207222,1.4,39.9336,2.0212
4346,1.207222,1.5,39.9891,1.9341
4346,1.207222,1.6,40.0476,1.8382
4346,1.207222,1.7,40.1088,1.7337
4346,1.207222,1.8,40.1726,1.6207
4346,1.207222,1.9,40.2390,1.4994
4346,1.207222,2.0,40.3079,1.3700
4347,1.207500,0.0,39.5345,2.4924
4347,1.207500,0.1,39.5366,2.4907
4347,1.207500,0.2,39.5431,2.4857
4347,1.207500,0.3,39.5539,2.4772
4347,1.207500,0.4,39.5689,2.4649
4347,1.207500,0.5,39.5881,2.4484
4347,1.207500,0.6,39.6114,2.4271
4347,1.207500,0.7,39.6388,2.4007
4347,1.207500,0.8,39.6702,2.3684
4347,1.207500,0.9,39.7054,2.3296
4347,1.207500,1.0,39.7443,2.2838
4347,1.207500,1.1,39.7868,2.2305
4347,1.207500,1.2,39.8328,2.1692
4347,1.207500,1.3,39.8821,2.0994
4347,1.207500,1.4,39.9346,2.0211
4347,1.207500,1.5,39.9901,1.9340
4347,1.207500,1.6,40.0485,1.8381
4347,1.207500,1.7,40.1097,1.7336
4347,1.207500,1.8,40.1735,1.6206
4347,1.207500,1.9,40.2398,1.4993
4347,1.207500,2.0,40.3087,1.3699
4348,1.207778,0.0,39.5357,2.4923
4348,1.207778,0.1,39.5379,2.4907
4348,1.207778,0.2,39.5444,2.4857
4348,1.207778,0.3,39.5551,2.4772
4348,1.207778,0.4,39.5701,2.4648
4348,1.207778,0.5,39.5893,2.4483
4348,1.207778,0.6,39.6126,2.4271
4348,1.207778,0.7,39.6400,2.4006
4348,1.207778,0.8,39.6713,2.3683
4348,1.207778,0.9,39.7065,2.3295
4348,1.207778,1.0,39.7454,2.2837
4348,1.207778,1.1,39.7879,2.2304
4348,1.207778,1.2,39.8339,2.1690
4348,1.207778,1.3,39.8831,2.0993
4348,1.207778,1.4,39.9356,2.0210
4348,1.207778,1.5,39.9911,1.9339
4348,1.207778,1.6,40.0495,1.8380
4348,1.207778,1.7,40.1106,1.7335
4348,1.207778,1.8,40.1743,1.6205
4348,1.207778,1.9,40.2407,1.4992
4348,1.207778,2.0,40.3094,1.3698
4349,1.208056,0.0,39.5370,2.4922
4349,1.208056,0.1,39.5392,2.4906
4349,1.208056,0.2,39.5456,2.4856
4349,1.208056,0.3,39.5564,2.4771
4349,1.208056,0.4,39.5714,2.4648
4349,1.208056,0.5,39.5905,2.4482
4349,1.208056,0.6,39.6139,2.4270
4349,1.208056,0.7,39.6412,2.4005
4349,1.208056,0.8,39.6725,2.3682
4349,1.208056,0.9,39.7077,2.3294
4349,1.208056,1.0,39.7465,2.2836
4349,1.208056,1.1,39.7890,2.2303
4349,1.208056,1.2,39.8349,2.1689
4349,1.208056,1.3,39.8842,2.0992
4349,1.208056,1.4,39.9366,2.0208
4349,1.208056,1.5,39.9921,1.9337
4349,1.208056,1.6,40.0504,1.8379
4349,1.208056,1.7,40.1115,1.7334
4349,1.208056,1.8,40.1752,1.6204
4349,1.208056,1.9,40.2415,1.4991
4349,1.208056,2.0,40.3102,1.3697
4350,1.208333,0.0,39.5383,2.4922
4350,1.208333,0.1,39.5404,2.4905
4350,1.208333,0.2,39.5469,2.4856
4350,1.208333,0.3,39.5576,2.4770
4350,1.208333,0.4,39.5726,2.4647
4350,1.208333,0.5,39.5918,2.4482
4350,1.208333,0.6,39.6151,2.4269
4350,1.208333,0.7,39.6424,2.4004
4350,1.208333,0.8,39.6737,2.3681
4350,1.208333,0.9,39.7088,2.3293
4350,1.208333,1.0,39.7477,2.2835
4350,1.208333,1.1,39.7901,2.2302
4350,1.208333,1.2,39.8360,2.1688
4350,1.208333,1.3,39.8852,2.0991
4350,1.208333,1.4,39.9376,2.0207
4350,1.208333,1.5,39.9930,1.9336
4350,1.208333,1.6,40.0513,1.8378
4350,1.208333,1.7,40.1124,1.7333
4350,1.208333,1.8,40.1761,1.6203
4350,1.208333,1.9,40.2423,1.4990
4350,1.208333,2.0,40.3110,1.3696
4351,1.208611,0.0,39.5395,2.4921
4351,1.208611,0.1,39.5417,2.4905
4351,1.208611,0.2,39.5481,2.4855
4351,1.208611,0.3,39.5589,2.4770
4351,1.208611,0.4,39.5738,2.4646
4351,1.208611,0.5,39.5930,2.4481
4351,1.208611,0.6,39.6163,2.4268
4351,1.208611,0.7,39.6436,2.4003
4351,1.208611,0.8,39.6749,2.3680
4351,1.208611,0.9,39.7100,2.3292
4351,1.208611,1.0,39.7488,2.2834
4351,1.208611,1.1,39.7912,2.2300
4351,1.208611,1.2,39.8371,2.1687
4351,1.208611,1.3,39.8863,2.0989
4351,1.208611,1.4,39.9386,2.0206
4351,1.208611,1.5,39.9940,1.9335
4351,1.208611,1.6,40.0523,1.8376
4351,1.208611,1.7,40.1133,1.7331
4351,1.208611,1.8,40.1769,1.6202
4351,1.208611,1.9,40.2431,1.4989
4351,1.208611,2.0,40.3118,1.3695
4352,1.208889,0.0,39.5408,2.4921
4352,1.208889,0.1,39.5429,2.4904
4352,1.208889,0.2,39.5494,2.4854
4352,1.208889,0.3,39.5601,2.4769
4352,1.208889,0.4,39.5751,2.4646
4352,1.208889,0.5,39.5942,2.4480
4352,1.208889,0.6,39.6175,2.4267
4352,1.208889,0.7,39.6448,2.4002
4352,1.208889,0.8,39.6760,2.3679
4352,1.208889,0.9,39.7111,2.3291
4352,1.208889,1.0,39.7499,2.2833
4352,1.208889,1.1,39.7923,2.2299
4352,1.208889,1.2,39.8381,2.1686
4352,1.208889,1.3,39.8873,2.0988
4352,1.208889,1.4,39.9396,2.0205
4352,1.208889,1.5,39.9950,1.9334
4352,1.208889,1.6,40.0532,1.8375
4352,1.208889,1.7,40.1142,1.7330
4352,1.208889,1.8,40.1778,1.6201
4352,1.208889,1.9,40.2439,1.4988
4352,1.208889,2.0,40.3125,1.3694
4353,1.209167,0.0,39.5420,2.4920
4353,1.209167,0.1,39.5442,2.4904
4353,1.209167,0.2,39.5506,2.4854
4353,1.209167,0.3,39.5614,2.4768
4353,1.209167,0.4,39.5763,2.4645
4353,1.209167,0.5,39.5954,2.4479
4353,1.209167,0.6,39.6187,2.4267
4353,1.209167,0.7,39.6460,2.4001
4353,1.209167,0.8,39.6772,2.3678
4353,1.209167,0.9,39.7123,2.3290
4353,1.209167,1.0,39.7510,2.2832
4353,1.209167,1.1,39.7934,2.2298
4353,1.209167,1.2,39.8392,2.1684
4353,1.209167,1.3,39.8883,2.0987
4353,1.209167,1.4,39.9406,2.0203
4353,1.209167,1.5,39.9959,1.9332
4353,1.209167,1.6,40.0541,1.8374
4353,1.209167,1.7,40.1151,1.7329
4353,1.209167,1.8,40.1786,1.6200
4353,1.209167,1.9,40.2447,1.4988
4353,1.209167,2.0,40.3133,1.3693
4354,1.209444,0.0,39.5433,2.4919
4354,1.209444,0.1,39.5454,2.4903
4354,1.209444,0.2,39.5519,2.4853
4354,1.209444,0.3,39.5626,2.4768
4354,1.209444,0.4,39.5775,2.4644
4354,1.209444,0.5,39.5967,2.4479
4354,1.209444,0.6,39.6199,2.4266
4354,1.209444,0.7,39.6472,2.4000
4354,1.209444,0.8,39.6784,2.3677
4354,1.209444,0.9,39.7134,2.3289
4354,1.209444,1.0,39.7522,2.2831
4354,1.209444,1.1,39.7945,2.2297
4354,1.209444,1.2,39.8403,2.1683
4354,1.209444,1.3,39.8894,2.0986
4354,1.209444,1.4,39.9416,2.0202
4354,1.209444,1.5,39.9969,1.9331
4354,1.209444,1.6,40.0551,1.8373
4354,1.209444,1.7,40.1160,1.7328
4354,1.209444,1.8,40.1795,1.6199
4354,1.209444,1.9,40.2456,1.4987
4354,1.209444,2.0,40.3141,1.3692
4355,1.209722,0.0,39.5445,2.4919
4355,1.209722,0.1,39.5467,2.4902
4355,1.209722,0.2,39.5531,2.4852
4355,1.209722,0.3,39.5638,2.4767
4355,1.209722,0.4,39.5788,2.4644
4355,1.209722,0.5,39.5979,2.4478
4355,1.209722,0.6,39.6211,2.4265
4355,1.209722,0.7,39.6484,2.4000
4355,1.209722,0.8,39.6795,2.3676
4355,1.209722,0.9,39.7146,2.3288
4355,1.209722,1.0,39.7533,2.2830
4355,1.209722,1.1,39.7956,2.2296
4355,1.209722,1.2,39.8414,2.1682
4355,1.209722,1.3,39.8904,2.0985
4355,1.209722,1.4,39.9426,2.0201
4355,1.209722,1.5,39.9979,1.9330
4355,1.209722,1.6,40.0560,1.8372
4355,1.209722,1.7,40.1169,1.7327
4355,1.209722,1.8,40.1804,1.6198
4355,1.209722,1.9,40.2464,1.4986
4355,1.209722,2.0,40.3149,1.3692
4356,1.210000,0.0,39.5458,2.4918
4356,1.210000,0.1,39.5479,2.4902
4356,1.210000,0.2,39.5544,2.4852
4356,1.210000,0.3,39.5651,2.4766
4356,1.210000,0.4,39.5800,2.4643
4356,1.210000,0.5,39.5991,2.4477
4356,1.210000,0.6,39.6223,2.4264
4356,1.210000,0.7,39.6496,2.3999
4356,1.210000,0.8,39.6807,2.3675
4356,1.210000,0.9,39.7157,2.3287
4356,1.210000,1.0,39.7544,2.2828
4356,1.210000,1.1,39.7967,2.2295
4356,1.210000,1.2,39.8424,2.1681
4356,1.210000,1.3,39.8915,2.0983
4356,1.210000,1.4,39.9437,2.0200
4356,1.210000,1.5,39.9989,1.9329
4356,1.210000,1.6,40.0569,1.8370
4356,1.210000,1.7,40.1178,1.7326
4356,1.210000,1.8,40.1812,1.6197
4356,1.210000,1.9,40.2472,1.4985
4356,1.210000,2.0,40.3156,1.3691
4357,1.210278,0.0,39.5471,2.4918
4357,1.210278,0.1,39.5492,2.4901
4357,1.210278,0.2,39.5556,2.4851
4357,1.210278,0.3,39.5663,2.4766
4357,1.210278,0.4,39.5812,2.4642
4357,1.210278,0.5,39.6003,2.4476
4357,1.210278,0.6,39.6235,2.4263
4357,1.210278,0.7,39.6507,2.3998
4357,1.210278,0.8,39.6819,2.3674
4357,1.210278,0.9,39.7169,2.3286
4357,1.210278,1.0,39.7555,2.2827
4357,1.210278,1.1,39.7978,2.2293
4357,1.210278,1.2,39.8435,2.1680
4357,1.210278,1.3,39.8925,2.0982
4357,1.210278,1.4,39.9447,2.0198
4357,1.210278,1.5,39.9998,1.9328
4357,1.210278,1.6,40.0579,1.8369
4357,1.210278,1.7,40.1187,1.7325
4357,1.210278,1.8,40.1821,1.6196
4357,1.210278,1.9,40.2480,1.4984
4357,1.210278,2.0,40.3164,1.3690
4358,1.210556,0.0,39.5483,2.4917
4358,1.210556,0.1,39.5505,2.4901
4358,1.210556,0.2,39.5569,2.4851
4358,1.210556,0.3,39.5676,2.4765
4358,1.210556,0.4,39.5825,2.4641
4358,1.210556,0.5,39.6015,2.4475
4358,1.210556,0.6,39.6247,2.4262
4358,1.210556,0.7,39.6519,2.3997
4358,1.210556,0.8,39.6831,2.3673
4358,1.210556,0.9,39.7180,2.3285
4358,1.210556,1.0,39.7567,2.2826
4358,1.210556,1.1,39.7989,2.2292
4358,1.210556,1.2,39.8446,2.1678
4358,1.210556,1.3,39.8935,2.0981
4358,1.210556,1.4,39.9457,2.0197
4358,1.210556,1.5,40.0008,1.9326
4358,1.210556,1.6,40.0588,1.8368
4358,1.210556,1.7,40.1196,1.7324
4358,1.210556,1.8,40.1829,1.6194
4358,1.210556,1.9,40.2488,1.4983
4358,1.210556,2.0,40.3172,1.3689
4359,1.210833,0.0,39.5496,2.4917
4359,1.210833,0.1,39.5517,2.4900
4359,1.210833,0.2,39.5581,2.4850
4359,1.210833,0.3,39.5688,2.4765
4359,1.210833,0.4,39.5837,2.4641
4359,1.210833,0.5,39.6028,2.4475
4359,1.210833,0.6,39.6259,2.4262
4359,1.210833,0.7,39.6531,2.3996
4359,1.210833,0.8,39.6842,2.3672
4359,1.210833,0.9,39.7191,2.3284
4359,1.210833,1.0,39.7578,2.2825
4359,1.210833,1.1,39.8000,2.2291
4359,1.210833,1.2,39.8456,2.1677
4359,1.210833,1.3,39.8946,2.0980
4359,1.210833,1.4,39.9467,2.0196
4359,1.210833,1.5,40.0018,1.9325
4359,1.210833,1.6,40.0597,1.8367
4359,1.210833,1.7,40.1204,1.7322
4359,1.210833,1.8,40.1838,1.6193
4359,1.210833,1.9,40.2496,1.4982
4359,1.210833,2.0,40.3179,1.3688
4360,1.211111,0.0,39.5508,2.4916
4360,1.211111,0.1,39.5530,2.4899
4360,1.211111,0.2,39.5594,2.4849
4360,1.211111,0.3,39.5700,2.4764
4360,1.211111,0.4,39.5849,2.4640
4360,1.211111,0.5,39.6040,2.4474
4360,1.211111,0.6,39.6271,2.4261
4360,1.211111,0.7,39.6543,2.3995
4360,1.211111,0.8,39.6854,2.3671
4360,1.211111,0.9,39.7203,2.3283
4360,1.211111,1.0,39.7589,2.2824
4360,1.211111,1.1,39.8011,2.2290
4360,1.211111,1.2,39.8467,2.1676
4360,1.211111,1.3,39.8956,2.0978
4360,1.211111,1.4,39.9477,2.0195
4360,1.211111,1.5,40.0027,1.9324
4360,1.211111,1.6,40.0607,1.8366
4360,1.211111,1.7,40.1213,1.7321
4360,1.211111,1.8,40.1846,1.6192
4360,1.211111,1.9,40.2504,1.4981
4360,1.211111,2.0,40.3187,1.3687
4361,1.211389,0.0,39.5521,2.4915
4361,1.211389,0.1,39.5542,2.4899
4361,1.211389,0.2,39.5606,2.4849
4361,1.211389,0.3,39.5713,2.4763
4361,1.211389,0.4,39.5862,2.4639
4361,1.211389,0.5,39.6052,2.4473
4361,1.211389,0.6,39.6283,2.4260
4361,1.211389,0.7,39.6555,2.3994
4361,1.211389,0.8,39.6866,2.3670
4361,1.211389,0.9,39.7214,2.3281
4361,1.211389,1.0,39.7600,2.2823
4361,1.211389,1.1,39.8022,2.2289
4361,1.211389,1.2,39.8478,2.1675
4361,1.211389,1.3,39.8966,2.0977
4361,1.211389,1.4,39.9487,2.0194
4361,1.211389,1.5,40.0037,1.9323
4361,1.211389,1.6,40.0616,1.8365
4361,1.211389,1.7,40.1222,1.7320
4361,1.211389,1.8,40.1855,1.6191
4361,1.211389,1.9,40.2512,1.4980
4361,1.211389,2.0,40.3195,1.3686
4362,1.211667,0.0,39.5533,2.4915
4362,1.211667,0.1,39.5554,2.4898
4362,1.211667,0.2,39.5619,2.4848
4362,1.211667,0.3,39.5725,2.4763
4362,1.211667,0.4,39.5874,2.4639
4362,1.211667,0.5,39.6064,2.4472
4362,1.211667,0.6,39.6295,2.4259
4362,1.211667,0.7,39.6567,2.3993
4362,1.211667,0.8,39.6877,2.3669
4362,1.211667,0.9,39.7226,2.3280
4362,1.211667,1.0,39.7611,2.2822
4362,1.211667,1.1,39.8033,2.2288
4362,1.211667,1.2,39.8488,2.1674
4362,1.211667,1.3,39.8977,2.0976
4362,1.211667,1.4,39.9497,2.0192
4362,1.211667,1.5,40.0047,1.9321
4362,1.211667,1.6,40.0625,1.8363
4362,1.211667,1.7,40.1231,1.7319
4362,1.211667,1.8,40.1863,1.6190
4362,1.211667,1.9,40.2521,1.4979
4362,1.211667,2.0,40.3202,1.3685
4363,1.211944,0.0,39.5546,2.4914
4363,1.211944,0.1,39.5567,2.4898
4363,1.211944,0.2,39.5631,2.4847
4363,1.211944,0.3,39.5738,2.4762
4363,1.211944,0.4,39.5886,2.4638
4363,1.211944,0.5,39.6076,2.4472
4363,1.211944,0.6,39.6307,2.4258
4363,1.211944,0.7,39.6579,2.3992
4363,1.211944,0.8,39.6889,2.3668
4363,1.211944,0.9,39.7237,2.3279
4363,1.211944,1.0,39.7623,2.2821
4363,1.211944,1.1,39.8044,2.2287
4363,1.211944,1.2,39.8499,2.1672
4363,1.211944,1.3,39.8987,2.0975
4363,1.211944,1.4,39.9507,2.0191
4363,1.211944,1.5,40.0056,1.9320
4363,1.211944,1.6,40.0635,1.8362
4363,1.211944,1.7,40.1240,1.7318
4363,1.211944,1.8,40.1872,1.6189
4363,1.211944,1.9,40.2529,1.4978
4363,1.211944,2.0,40.3210,1.3685
4364,1.212222,0.0,39.5558,2.4914
4364,1.212222,0.1,39.5579,2.4897
4364,1.212222,0.2,39.5643,2.4847
4364,1.212222,0.3,39.5750,2.4761
4364,1.212222,0.4,39.5898,2.4637
4364,1.212222,0.5,39.6088,2.4471
4364,1.212222,0.6,39.6319,2.4257
4364,1.212222,0.7,39.6590,2.3991
4364,1.212222,0.8,39.6900,2.3667
4364,1.212222,0.9,39.7249,2.3278
4364,1.212222,1.0,39.7634,2.2820
4364,1.212222,1.1,39.8054,2.2285
4364,1.212222,1.2,39.8510,2.1671
4364,1.212222,1.3,39.8997,2.0974
4364,1.212222,1.4,39.9517,2.0190
4364,1.212222,1.5,40.0066,1.9319
